,chl_a,chl_a,site,sample_date,443,493,560,665,703,740,780,834,864,SA,Max.depth,pct_dev,pct_ag
6182,4.818,4.818,46.0,665.0,0.003547084,0.0029775416,0.0028430035,0.0017386934,0.0018805473,0.0030371356,0.0036243133,0.0030318927,0.0031626737,554.0,138.0,2.24,0.03
6183,5.68,5.68,4.0,669.0,0.0071016354,0.006443058,0.0066529512,0.0035232499,0.0034318932,0.0040628756,0.0042660125,0.0037102748,0.0035873167,-99999.0,-99999.0,-99999.0,-99999.0
6184,8.106,8.106,47.0,672.0,0.0041697826,0.005727521,0.007264514,0.0036876614,0.0033126045,0.0032780848,0.0035943792,0.0030572633,0.0029412655,1917.0,44.0,6.23,48.34
6185,13.812,13.812,128.0,672.0,0.005047566,0.0058686594,0.010930597,0.005151196,0.0051830867,0.004369959,0.0051256525,0.004245236,0.0040590293,70.0,70.0,3.18,43.21
6186,5.222,5.222,34.0,664.0,0.0024816534,0.0031837646,0.0031266497,0.0019564459,0.0023591816,0.003719138,0.0044362275,0.0039263014,0.0040739123,341.0,70.0,0.03,0.93
6187,25.356,25.356,76.0,667.0,0.0055900547,0.007106915,0.01023558,0.0057031065,0.0070849378,0.0052315095,0.005746373,0.0045863413,0.004811088,445.0,46.0,2.48,23.23
6188,25.356,25.356,76.0,667.0,0.005668899,0.0071347198,0.010263709,0.0057223774,0.0070930216,0.0052048457,0.005780979,0.004589139,0.0047813114,445.0,46.0,2.48,23.23
6189,95.4,95.4,152.0,665.0,0.0043362463,0.0051547745,0.005856988,0.0037579795,0.0046144603,0.0051684957,0.006173948,0.0050810305,0.0053079077,137.5,26.5,9.46,36.74
6190,15.374,15.374,213.0,665.0,0.0055768085,0.0070056403,0.009535763,0.004638341,0.004660058,0.004682167,0.0054294197,0.0045025665,0.0042478414,151.0,41.0,19.0,41.88
6191,3.626,3.626,287.0,670.0,0.0046726856,0.0058557647,0.006830277,0.0031477637,0.0029807629,0.003811785,0.0043735444,0.0034261406,0.0039456855,585.0,115.0,2.44,27.98
6192,3.626,3.626,287.0,670.0,0.005038439,0.006098721,0.006960883,0.0031841137,0.0030656783,0.0038568012,0.0043450724,0.0034853818,0.003937029,585.0,115.0,2.44,27.98
6193,15.374,15.374,213.0,665.0,0.0045790724,0.0063953083,0.009171934,0.0044687847,0.0045223474,0.0045713685,0.0053395,0.0044348827,0.0041894084,151.0,41.0,19.0,41.88
6194,3.626,3.626,287.0,670.0,0.005116124,0.006123202,0.0069794543,0.0032248264,0.003039799,0.0038610643,0.0044126906,0.0034563942,0.003971578,585.0,115.0,2.44,27.98
6195,26.64,26.64,295.0,673.0,0.0052783457,0.0049344418,0.005017326,0.0028554865,0.0034040946,0.005355721,0.006341259,0.0054188967,0.005709705,47.0,11.8,10.42,3.19
6196,10.988,10.988,258.0,674.0,0.0056314548,0.0064345486,0.007536614,0.0039235353,-99999.0,-99999.0,-99999.0,-99999.0,0.0040658303,1877.0,76.0,4.87,45.15
6197,5.992,5.992,328.0,671.0,0.0037128497,0.004968451,0.007977173,0.003935586,-99999.0,-99999.0,-99999.0,-99999.0,0.005816146,230.0,34.0,9.84,40.59
6198,1.0538,1.0538,49.0,672.0,0.00633907,0.008903377,0.010503337,0.004332449,-99999.0,-99999.0,-99999.0,-99999.0,0.0042227767,10600.0,276.0,7.94,38.79
6199,39.776,39.776,161.0,666.0,0.005222244,0.006673687,0.0074662147,0.0038654953,0.0055810697,0.0066731777,0.0076067625,0.007782538,0.006641722,350.0,32.0,11.98,28.56
6200,1.8658,1.8658,119.0,665.0,0.007668868,0.007146135,0.006090938,0.0029796667,0.0032831654,0.005370829,0.006322497,0.004816084,0.0051516052,327.0,52.0,27.29,0.8
6201,3.852,3.852,49.0,665.0,0.00633907,0.008903377,0.010503337,0.004332449,-99999.0,-99999.0,-99999.0,-99999.0,0.0042227767,10600.0,276.0,7.94,38.79
6202,9.024211,9.024211,134.0,667.0,0.00687904,0.0070015956,0.009299548,0.004510861,0.006229997,0.005293346,0.006545628,0.0051441584,0.0053087207,-99999.0,-99999.0,20.7,1.97
6203,68.04,68.04,189.0,665.0,0.005690805,0.0055929255,0.007989655,0.004073463,0.0067193415,0.0064947177,0.0077617103,0.0062434436,0.0068736984,13.0,9.8,46.22,2.6
6204,4.828,4.828,202.0,665.0,0.0032391478,0.0048941127,0.006331245,0.0030334245,-99999.0,-99999.0,-99999.0,-99999.0,0.004547365,58.0,21.3,15.87,30.17
6205,95.4,95.4,152.0,665.0,0.0061309785,0.006806214,0.0068966555,0.004760985,-99999.0,-99999.0,-99999.0,-99999.0,0.004560965,137.5,26.5,9.46,36.74
6206,102.18,102.18,21.0,665.0,0.0015971712,0.00247989,0.0032108056,0.002109928,0.0035011242,0.0059677293,0.007466149,0.005825728,0.0074991225,26.0,18.0,8.57,5.67
6207,1.9936842,1.9936842,16.0,675.0,0.007746685,0.008144866,0.008490722,0.005376585,0.008232696,0.016215833,0.019822221,0.018331934,0.021016473,30.0,18.0,2.25,0.0
6208,3.626,3.626,287.0,670.0,0.00559096,0.0065406905,0.0071250848,0.0035749539,-99999.0,-99999.0,-99999.0,-99999.0,0.0034708641,585.0,115.0,2.44,27.98
6209,2.722,2.722,218.0,665.0,0.0057551824,0.0047721104,0.0036931084,0.0016274798,0.0031260664,0.006983101,0.008103114,0.006487429,0.008091353,42.0,46.0,6.76,0.0
6210,3.034,3.034,158.0,675.0,0.0046800603,0.0061738603,0.0064725685,0.0030204481,-99999.0,-99999.0,-99999.0,-99999.0,0.0035925128,11730.0,187.0,5.76,35.52
6211,8.162,8.162,153.0,665.0,0.0060840216,0.0060823066,0.006016058,0.0032458757,0.0040831086,0.0072011747,0.008181386,0.007402213,0.007768858,1191.0,456.0,2.23,0.0
6212,95.4,95.4,152.0,665.0,0.0061106994,0.006804879,0.00690606,0.004760993,-99999.0,-99999.0,-99999.0,-99999.0,0.0045609814,137.5,26.5,9.46,36.74
6213,1.624,1.624,60.0,673.0,0.0042009647,0.004866914,0.0045730607,0.002101161,0.0029644947,0.006459377,0.0076772366,0.0076875063,0.0076602316,45.0,52.5,47.83,2.01
6214,131.64,131.64,321.0,665.0,0.0034805837,0.0062291836,0.014654611,0.009436427,-99999.0,-99999.0,-99999.0,-99999.0,0.006854601,27.0,9.8,0.65,23.25
6215,8.109,8.109,12.0,672.0,0.005234116,0.0049655307,0.004597256,0.0022941143,0.0028476468,0.0060633495,0.006800197,0.005563348,0.0064516165,314.0,90.0,14.43,24.99
6216,1.66,1.66,262.0,665.0,0.0037772271,0.004631394,0.0050181206,0.0025773856,0.0050072996,0.012931645,0.016253872,0.01607645,0.017567404,14.0,6.9,36.22,5.72
6217,4.828,4.828,202.0,665.0,0.0032391434,0.0049017607,0.006331233,0.0030429217,-99999.0,-99999.0,-99999.0,-99999.0,0.0045563146,58.0,21.3,15.87,30.17
6218,102.18,102.18,21.0,665.0,0.0007491944,0.001940006,0.0028953135,0.001971539,0.0033793652,0.0058688554,0.0073888744,0.0057655945,0.0073503153,26.0,18.0,8.57,5.67
6219,0.7216,0.7216,363.0,673.0,0.0060006655,0.0053019812,0.0049957964,0.002314551,0.0034585656,0.007029289,0.008558087,0.0075847893,0.008742364,48.0,7.0,9.62,0.17
6220,1.2268,1.2268,151.0,672.0,0.008481514,0.010668882,0.014342532,0.007999944,-99999.0,-99999.0,-99999.0,-99999.0,0.015348065,224.0,35.0,5.43,35.91
6221,54.56,54.56,303.0,666.0,0.0024315657,0.004080255,0.0071984483,0.0047316267,-99999.0,-99999.0,-99999.0,-99999.0,0.004723933,45.0,26.2,5.52,64.37
6222,1.624,1.624,60.0,673.0,0.005084432,0.0054008593,0.004880355,0.0022537457,0.0030850277,0.0065570306,0.007754824,0.0077468767,0.0077115004,45.0,52.5,47.83,2.01
6223,26.64,26.64,295.0,673.0,0.0051901173,0.0048821303,0.0049978606,0.002841248,0.0033929814,0.0053133634,0.0063006664,0.00541292,0.0057044644,47.0,11.8,10.42,3.19
6224,25.356,25.356,76.0,667.0,0.0059471494,0.007589321,0.011694688,0.00665939,-99999.0,-99999.0,-99999.0,-99999.0,0.004624563,445.0,46.0,2.48,23.23
6225,2.722,2.722,218.0,665.0,0.005837783,0.004762847,0.0036925585,0.0016578272,0.0033887483,0.007606316,0.008404675,0.00693796,0.008688295,42.0,46.0,6.76,0.0
6226,10.082,10.082,173.0,665.0,0.0037302787,0.0048171924,0.005843824,0.0038970062,-99999.0,-99999.0,-99999.0,-99999.0,0.0046658963,35840.0,1394.0,4.13,36.66
6227,36.204,36.204,220.0,668.0,0.0042330124,0.004722165,0.005210761,0.0027819725,0.003719642,0.0045879693,0.005731072,0.00476929,0.004875974,11.0,15.1,67.8,0.0
6228,26.64,26.64,295.0,673.0,0.004390119,0.0043973015,0.004709176,0.0027020788,0.0032828827,0.0052572475,0.006262201,0.0053589717,0.0056577884,47.0,11.8,10.42,3.19
6229,21.72,21.72,266.0,672.0,0.004163206,0.0051902086,0.005810932,0.0041620736,0.0057827993,0.009851616,0.012324174,0.0115293,0.013128997,250.0,29.5,24.35,22.9
6230,6.298,6.298,180.0,665.0,0.004684715,0.005228329,0.0048565613,0.0029536455,0.0049897693,0.0093661705,0.011760158,0.0106890965,0.012471484,19.0,6.0,57.46,0.0
6231,21.772,21.772,354.0,668.0,0.0040770224,0.0045415764,0.0043267338,0.0024622716,0.002991582,0.004390593,0.005082577,0.0043503484,0.004619987,58.0,17.4,2.88,0.0
6232,2.474,2.474,15.0,672.0,0.003916064,0.0043539563,0.004205441,0.0021565487,0.0029705395,0.0065924297,0.007939663,0.007655677,0.0082062045,70.0,39.0,25.46,1.41
6233,7.314,7.314,22.0,672.0,0.0053278673,0.0043487884,0.003982091,0.0020923116,0.0030896647,0.006161478,0.0075023114,0.0063897427,0.0074280654,32.0,33.0,9.01,1.59
6234,3.574,3.574,174.0,672.0,0.0022984,0.0036139686,0.0042386423,0.0020929626,-99999.0,-99999.0,-99999.0,-99999.0,0.0040460764,32.0,17.0,6.24,10.33
6235,8.98,8.98,302.0,674.0,0.006415945,0.0091341315,0.013391806,0.006475345,0.006354413,0.0056904783,0.0065868143,0.0062484154,0.005817557,326.0,62.3,15.36,38.07
6236,3.034,3.034,158.0,675.0,0.0046899715,0.006173869,0.0064818873,0.0030237257,-99999.0,-99999.0,-99999.0,-99999.0,0.0035835493,11730.0,187.0,5.76,35.52
6237,3.474,3.474,110.0,672.0,0.0072886203,0.009117839,0.0148727605,0.0071201655,0.00626452,0.004798379,0.005757602,0.005196271,0.0053127003,154.0,34.0,30.58,3.33
6238,0.644,0.644,311.0,665.0,0.0054579433,0.0048003625,0.0040414627,0.0022404874,0.0029094466,0.005918637,0.0069104508,0.0066740927,0.0066970363,26.0,35.1,8.63,0.0
6239,8.162,8.162,153.0,665.0,0.0067357104,0.006472379,0.0062376545,0.0033538935,0.004170379,0.007273048,0.008237884,0.0074461782,0.0078068175,1191.0,456.0,2.23,0.0
6240,9.212,9.212,330.0,668.0,0.0050869603,0.0057318336,0.0054145283,0.0024961971,0.0026047614,0.003388515,0.0041163387,0.0032300723,0.0034039193,288.0,62.3,13.3,0.25
6241,18.336,18.336,292.0,667.0,0.0056408765,0.006266263,0.0058473805,0.0032055345,0.0030216915,0.003963378,0.0044573746,0.0035635342,0.0037165182,3762.0,94.0,13.4,12.75
6242,54.56,54.56,303.0,666.0,0.0024316744,0.004089935,0.007204753,0.004732043,-99999.0,-99999.0,-99999.0,-99999.0,0.0047149807,45.0,26.2,5.52,64.37
6243,6.026,6.026,52.0,671.0,0.0059140627,0.0068585575,0.0074902987,0.003653817,-99999.0,-99999.0,-99999.0,-99999.0,0.0038864638,42500.0,435.0,6.97,57.4
6244,18.336,18.336,292.0,667.0,0.0070119086,0.0070997407,0.0063445885,0.0034431273,0.0032091674,0.0041158833,0.0045464095,0.0036241156,0.0038285956,3762.0,94.0,13.4,12.75
6245,1.8658,1.8658,119.0,665.0,0.0063316273,0.0063435743,0.005620842,0.0027487918,0.003100189,0.005189832,0.006172841,0.004725669,0.0050735837,327.0,52.0,27.29,0.8
6246,14.262,14.262,84.0,671.0,0.0049474225,0.0059549296,0.007852337,0.005260628,-99999.0,-99999.0,-99999.0,-99999.0,0.0047349944,213.0,20.0,2.73,37.6
6247,8.796,8.796,293.0,665.0,0.004433629,0.005297246,0.0061295847,0.0030604757,-99999.0,-99999.0,-99999.0,-99999.0,0.0061927233,43343.0,618.0,7.61,48.98
6248,6.218,6.218,52.0,672.0,0.0059140627,0.0068585575,0.0074902987,0.003653817,-99999.0,-99999.0,-99999.0,-99999.0,0.0038864638,42500.0,435.0,6.97,57.4
6249,3.474,3.474,110.0,672.0,0.0074662575,0.00920438,0.014916951,0.0071273567,0.006307022,0.0048083025,0.005897151,0.005231175,0.0053386707,154.0,34.0,30.58,3.33
6250,6.412667,6.412667,52.0,674.0,0.0059140627,0.0068585575,0.0074902987,0.003653817,-99999.0,-99999.0,-99999.0,-99999.0,0.0038864638,42500.0,435.0,6.97,57.4
6251,3.222,3.222,204.0,665.0,0.006321678,0.0063817133,0.0058163716,0.0025761009,0.0027910052,0.005954125,0.0069634966,0.0054211873,0.006558667,26.0,31.8,69.19,0.0
6252,8.312,8.312,118.0,670.0,0.006531206,0.0063287676,0.0066448497,0.0033611427,0.0040665814,0.0074705295,0.008864839,0.0079537155,0.008434535,125.0,70.0,6.6,5.92
6253,1.075,1.075,345.0,668.0,0.0073512467,0.008717237,0.008214834,0.0034909856,-99999.0,-99999.0,-99999.0,-99999.0,0.004101831,-99999.0,-99999.0,6.48,44.07
6254,10.36,10.36,261.0,666.0,0.005370362,0.006598267,0.008363836,0.003935145,-99999.0,-99999.0,-99999.0,-99999.0,0.008237079,6665.0,177.0,4.69,51.34
6255,3.786,3.786,48.0,676.0,0.0055253925,0.0068176636,0.00700872,0.0039008183,-99999.0,-99999.0,-99999.0,-99999.0,0.009617018,649.0,95.0,3.14,10.4
6256,10.511,10.511,141.0,673.0,0.0057736323,0.00748774,0.009860187,0.005370731,-99999.0,-99999.0,-99999.0,-99999.0,0.005554881,1772.0,30.0,3.97,12.42
6257,20.26,20.26,256.0,665.0,0.00625553,0.0074859285,0.011730332,0.007848773,0.010839365,0.007218468,0.00796296,0.005899084,0.006811937,134.0,114.8,17.55,9.58
6258,13.85,13.85,3.0,666.0,0.014299495,0.01930889,0.02569072,0.020565785,0.01918433,0.0133550735,0.0148829855,0.012352293,0.011926296,-99999.0,-99999.0,-99999.0,-99999.0
6259,26.64,26.64,295.0,673.0,0.0039744764,0.004147003,0.0045716832,0.0026308117,0.00322695,0.005211579,0.0062258434,0.0053309794,0.005633626,47.0,11.8,10.42,3.19
6260,0.251,0.251,247.0,675.0,0.009014528,0.010644948,0.018078966,0.009571575,0.016872836,0.011181773,0.011826424,0.009720653,0.008373161,173.0,11.0,9.15,13.11
6261,31.14,31.14,83.0,665.0,0.0061269873,0.0058228592,0.0063053016,0.0036735449,0.0045683407,0.0058565238,0.007161118,0.0052624187,0.006657512,117.0,16.7,10.3,24.24
6262,4.324,4.324,332.0,665.0,0.0023901502,0.0006441029,0.0021899792,0.00079226075,0.004235384,0.011233377,0.013588188,0.010609498,0.014207502,205.0,12.0,2.8,8.05
6263,20.26,20.26,256.0,665.0,0.006496211,0.0077173277,0.011852338,0.0079651,0.010990817,0.0072984323,0.008257614,0.0060223984,0.0068367105,134.0,114.8,17.55,9.58
6264,4.48,4.48,23.0,672.0,0.006094312,0.0058414065,0.004847647,0.0027983566,0.0027794996,0.004414298,0.0052429494,0.0046835463,0.005058147,64.0,10.0,25.85,1.96
6265,2.994,2.994,223.0,664.0,0.0040284353,0.004653731,0.004568821,0.0030727484,-99999.0,-99999.0,-99999.0,-99999.0,0.008403325,45.0,9.5,0.07,0.3
6266,2.474,2.474,15.0,672.0,0.004799831,0.0048641516,0.004511502,0.002308957,0.0030940517,0.006690038,0.008017188,0.0077152182,0.008225675,70.0,39.0,25.46,1.41
6267,6.244,6.244,294.0,664.0,0.0038874531,0.0051683993,0.0064567477,0.002815694,0.0040318826,0.006243153,0.007510739,0.0059246556,0.007088218,26.0,29.5,5.39,15.57
6268,4.48,4.48,23.0,672.0,0.006099617,0.0058663217,0.004855804,0.0027895628,0.0028468845,0.004385955,0.0051659904,0.004718528,0.00504549,64.0,10.0,25.85,1.96
6269,1.075,1.075,345.0,668.0,0.007337832,0.008187018,0.008355455,0.003026829,0.0028291296,0.003604251,0.004140038,0.003270361,0.003215239,-99999.0,-99999.0,6.48,44.07
6270,54.56,54.56,303.0,666.0,0.003928414,0.0047566383,0.007648793,0.0043684626,0.0047115134,0.005102748,0.0063747223,0.004811948,0.0051084147,45.0,26.2,5.52,64.37
6271,4.828,4.828,202.0,665.0,0.0041437186,0.0047323965,0.006099231,0.002681036,0.002659861,0.003999326,0.0050952556,0.0041968185,0.0042421794,58.0,21.3,15.87,30.17
6272,2.218,2.218,116.0,672.0,0.0031979235,0.0034367037,0.0035750358,0.001921376,0.0021650628,0.0035389832,0.004284458,0.0035884995,0.0038001493,108.0,64.0,1.49,14.84
6273,3.626,3.626,287.0,670.0,0.0059894933,0.0068765054,0.0075358534,0.0038782568,0.0039219637,0.005341252,0.006260662,0.0053796833,0.005419983,585.0,115.0,2.44,27.98
6274,8.244,8.244,352.0,672.0,0.0033385803,0.0043523014,0.0071540936,0.0032102715,0.0033341106,0.0048732613,0.005494991,0.0052201767,0.0055960594,32.0,26.2,9.12,36.2
6275,54.56,54.56,303.0,666.0,0.0040120487,0.0048039663,0.007670072,0.0043779938,0.004720258,0.0051113577,0.0063817985,0.004849653,0.00514521,45.0,26.2,5.52,64.37
6276,26.06,26.06,304.0,666.0,0.0061969943,0.0063763484,0.007098086,0.0036725246,0.0031697857,0.0033273872,0.00376981,0.0029351576,0.0029924533,3357.0,48.0,6.93,42.56
6277,4.828,4.828,202.0,665.0,0.0061869156,0.0059915795,0.006829587,0.0030615604,0.0029332982,0.004224766,0.005243907,0.0043337233,0.004391956,58.0,21.3,15.87,30.17
6278,22.7,22.7,232.0,671.0,0.0032751851,0.0036253312,0.0043612383,0.002690638,0.0028438328,0.003986186,0.0049569313,0.004128799,0.0043082912,38.0,15.4,3.54,45.38
6279,15.374,15.374,213.0,665.0,0.009459002,0.010131484,0.012824858,0.0073894346,0.008136665,0.011218596,0.013139061,0.011097357,0.011719006,151.0,41.0,19.0,41.88
6280,2.742,2.742,235.0,665.0,0.007209522,0.008006096,0.008372258,0.0038173613,0.0039967303,0.006277956,0.0073794276,0.0057354914,0.006413384,506.0,76.1,0.39,5.39
6281,95.4,95.4,152.0,665.0,0.008098362,0.0077683986,0.008214006,0.005392024,0.006457024,0.009239614,0.0105567165,0.008801013,0.009285175,137.5,26.5,9.46,36.74
6282,3.626,3.626,287.0,670.0,0.00590541,0.006826238,0.0075199734,0.0038656602,0.003911429,0.005332161,0.0062210644,0.0053740926,0.0053830766,585.0,115.0,2.44,27.98
6283,3.626,3.626,287.0,670.0,0.00602848,0.006910845,0.0074969972,0.0038444134,0.0039223703,0.005341161,0.0062610502,0.0053798594,0.00542015,585.0,115.0,2.44,27.98
6284,15.374,15.374,213.0,665.0,0.010695404,0.010891881,0.013248037,0.007597067,0.008302929,0.01138712,0.01324606,0.01117995,0.011789511,151.0,41.0,19.0,41.88
6285,26.06,26.06,304.0,666.0,0.0071586575,0.0069453362,0.007472981,0.0038261397,0.0033243776,0.003429042,0.0039153686,0.0029969034,0.0030773557,3357.0,48.0,6.93,42.56
6286,4.828,4.828,202.0,665.0,0.004058276,0.0046814387,0.006078412,0.0026658748,0.0026492176,0.0040241433,0.0050872704,0.0041911392,0.0042377,58.0,21.3,15.87,30.17
6287,3.034,3.034,158.0,675.0,0.005884504,0.006235831,0.006359366,0.0027277512,0.0023434267,0.0032274688,0.00399513,0.0030339914,0.0028522515,11730.0,187.0,5.76,35.52
6288,2.6852,2.6852,299.0,667.0,0.0066224397,0.0068912897,0.0066269008,0.0034838966,0.0039081057,0.006514813,0.0077405036,0.006093381,0.006898863,128.0,90.0,1.2,4.48
6289,54.56,54.56,303.0,666.0,0.004015331,0.004808144,0.0076707434,0.0043497197,0.0047519715,0.005110799,0.0063177133,0.004785525,0.0051133293,45.0,26.2,5.52,64.37
6290,1.2268,1.2268,151.0,672.0,0.006717086,0.008581427,0.011163198,0.0045226654,0.0036485551,0.004185325,0.004719178,0.0039120335,0.003939267,224.0,35.0,5.43,35.91
6291,4.508,4.508,193.0,673.0,0.0042882585,0.0055803275,0.006450157,0.0026452031,0.0026154025,0.003699954,0.0043546963,0.0035357522,0.0038465753,250.0,42.7,2.07,43.34
6292,6.218,6.218,52.0,672.0,0.005737141,0.006351175,0.007119604,0.0033608067,0.0031235912,0.0038732903,0.0044505927,0.003587091,0.0036975422,42500.0,435.0,6.97,57.4
6293,131.64,131.64,321.0,665.0,0.00425293,0.007151455,0.016118262,0.008844956,0.018158589,0.010610997,0.011312758,0.009204318,0.0076025166,27.0,9.8,0.65,23.25
6294,6.412667,6.412667,52.0,674.0,0.005737141,0.006351175,0.007119604,0.0033608067,0.0031235912,0.0038732903,0.0044505927,0.003587091,0.0036975422,42500.0,435.0,6.97,57.4
6295,3.574,3.574,174.0,672.0,0.0037318976,0.003712738,0.0043690437,0.0020641943,0.0024002043,0.004608759,0.005885148,0.004776326,0.004976685,32.0,17.0,6.24,10.33
6296,10.36,10.36,261.0,666.0,0.005687701,0.0059912875,0.0067302836,0.0030833567,0.0031022031,0.0039447877,0.0046124286,0.0036446215,0.003815429,6665.0,177.0,4.69,51.34
6297,3.574,3.574,174.0,672.0,0.003815718,0.0037631292,0.0043900413,0.0020721727,0.002411265,0.004616532,0.005924662,0.004813624,0.004981475,32.0,17.0,6.24,10.33
6298,6.026,6.026,52.0,671.0,0.005737141,0.006351175,0.007119604,0.0033608067,0.0031235912,0.0038732903,0.0044505927,0.003587091,0.0036975422,42500.0,435.0,6.97,57.4
6299,25.356,25.356,76.0,667.0,0.007667695,0.009436401,0.013627406,0.007526545,0.009075312,0.008353063,0.009481816,0.0078012017,0.007933615,445.0,46.0,2.48,23.23
6300,131.64,131.64,321.0,665.0,0.006269992,0.00839726,0.01685842,0.009225033,0.018430663,0.010801454,0.011525311,0.009339829,0.00768577,27.0,9.8,0.65,23.25
6301,8.244,8.244,352.0,672.0,0.0037044694,0.004576063,0.0072750985,0.0032704314,0.0033828078,0.0049131103,0.0055270563,0.0052446467,0.0056170807,32.0,26.2,9.12,36.2
6302,25.356,25.356,76.0,667.0,0.0076350216,0.009405071,0.013637991,0.0075208703,0.009139461,0.008320489,0.009514654,0.007801413,0.007901567,445.0,46.0,2.48,23.23
6303,1.4548,1.4548,78.0,671.0,0.0054801162,0.0059426352,0.006365871,0.002589005,0.0025262283,0.0036117798,0.0042961515,0.0034123908,0.003465757,576.0,55.0,5.8,23.26
6304,2.846,2.846,133.0,672.0,0.0043213884,0.0052348534,0.006105002,0.0021869107,0.0022909893,0.003535514,0.0043788333,0.0034583383,0.0037987656,134.0,61.3,1.59,26.78
6305,8.796,8.796,293.0,665.0,0.00581675,0.0062917527,0.006123884,0.0030271588,0.0027680127,0.0036184664,0.004034313,0.0031417534,0.0032841605,43343.0,618.0,7.61,48.98
6306,5.992,5.992,328.0,671.0,0.0026299397,0.0037577264,0.0063336766,0.0026508209,0.0041003707,0.0041070953,0.0048252386,0.0040742643,0.0042648627,230.0,34.0,9.84,40.59
6307,14.262,14.262,84.0,671.0,0.0052884333,0.0061714277,0.008032449,0.0047917636,0.0046329563,0.0052397368,0.0059731286,0.004918212,0.004919048,213.0,20.0,2.73,37.6
6308,1.3626,1.3626,270.0,665.0,0.003623025,0.0043045003,0.0048411833,0.0025428717,0.0026952627,0.0039606118,0.004567576,0.0038322366,0.004137198,77.0,10.2,3.72,0.0
6309,0.2712,0.2712,197.0,666.0,0.0040090973,0.0049011176,0.0054135756,0.0019247264,0.0021685874,0.0041013705,0.0049461466,0.004378126,0.0048472616,26.0,30.2,3.68,14.55
6310,1.0538,1.0538,49.0,672.0,0.008608446,0.009530496,0.011159304,0.0043137264,0.0037894961,0.004168837,0.004803067,0.0037716127,0.0038462672,10600.0,276.0,7.94,38.79
6311,3.852,3.852,49.0,665.0,0.008608446,0.009530496,0.011159304,0.0043137264,0.0037894961,0.004168837,0.004803067,0.0037716127,0.0038462672,10600.0,276.0,7.94,38.79
6312,3.574,3.574,174.0,672.0,0.003819293,0.0038338902,0.0043894006,0.0021137316,0.0024430433,0.004680922,0.005956096,0.0047816397,0.0050459024,32.0,17.0,6.24,10.33
6313,10.511,10.511,141.0,673.0,0.005035156,0.0064819795,0.009095442,0.00444588,0.004729656,0.004436721,0.005022607,0.004071241,0.004152788,1772.0,30.0,3.97,12.42
